"code","iso","country","FGA.raw.1999","FGA.raw.2000","FGA.raw.2001","FGA.raw.2002","FGA.raw.2003","FGA.raw.2004","FGA.raw.2005","FGA.raw.2006","FGA.raw.2007","FGA.raw.2008","FGA.raw.2009","FGA.raw.2010","FGA.raw.2011","FGA.raw.2012","FGA.raw.2013","FGA.raw.2014","FGA.raw.2015","FGA.raw.2016","FGA.raw.2017","FGA.raw.2018","FGA.raw.2019"
710,"ZAF","South Africa",0.0572678065788557,0.0833757701243067,0.0955115813834042,0.10011664464115,0.101334926282591,0.0891392175809134,0.0685739361713518,0.0746881387304728,0.081702858251645,0.0820770889132583,0.0787693906654039,0.0589720780845633,0.0627077752013581,0.0897173947078451,0.10463640554474,0.129131997874052,0.154483070391357,0.156787014999976,0.15155311104393,0.136132733807026,0.112959071080829
410,"KOR","South Korea",0.146442836619068,0.146739465505141,0.120602597958208,0.109869586096527,0.0821078111593934,0.0428046991358535,0.00821048061015395,-0.0145736904468027,-0.0288799277260301,-0.0418843086197698,-0.0418361068634676,-0.0474579975274588,-0.0625238739054353,-0.050716650642494,-0.0397875167650817,-0.0279203385694857,-0.0242429520599448,-0.0314485550956705,-0.0271038034923502,-0.00358003873951451,-0.00869534665422556
728,"SSD","South Sudan",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
724,"ESP","Spain",0.00899594272329951,0.00409596955127212,0.00425793684856335,0.00647539316355039,0.0132579992919628,0.020064501824582,0.0301199866917718,0.0444885278865765,0.0580076512286756,0.076951787273237,0.0763726464089791,0.0732975711982859,0.0641378148020637,0.0478369399720788,0.0341445512123286,0.0200546307712848,-0.0162675976015275,-0.0444235105285744,-0.0684056920562378,-0.0910729625885615,-0.116779382836887
144,"LKA","Sri Lanka",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
275,"PSE","State of Palestine",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
729,"SDN","Sudan",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
740,"SUR","Suriname",-0.0874803305256601,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
752,"SWE","Sweden",0.0176445332385116,0.0168627972646289,0.0733529907343733,0.0701182877051816,0.0614267370522705,0.0541281947660766,0.0531343998758658,0.0532508682732076,0.0570727804535871,0.055051135961711,0.0379018162857672,0.0306636196724694,0.0171715352355537,0.000285001996298329,-0.0180913101130028,-0.0288397881338917,-0.0338333086381541,-0.0320161616860742,-0.0277944499614602,-0.0227318623770189,-0.0299362989393468
756,"CHE","Switzerland",-0.0121741046375461,0.0270556916934581,0.065256872872995,0.0959145833358759,0.1129361002282,0.122689772930748,0.121798258794653,0.112131562933077,0.100147635103057,0.0909760592187498,0.0811399234415104,0.0725672100001493,0.0669091908832922,0.0650858566385104,0.0597494795692062,0.0546395235579131,0.0453701622695066,0.0362801803357313,0.0283171648386518,0.0197671635198569,0.00504163203149965
760,"SYR","Syria",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
158,"TWN","Taiwan",0.194011915685075,0.240930162113184,0.261632158030969,0.268042093497715,0.253012162408909,0.214707701078608,0.160892289522151,0.121151467033453,0.100452506924549,0.0686417428786583,0.0358545205602929,0.0270203176437753,0.00937596646614058,-0.0068356497157146,-0.0104364880185861,-0.0106132487976952,-0.021964277361222,-0.023619371392557,-0.0200970558763184,-0.0104233097264348,-0.0130713551960281
762,"TJK","Tajikistan",-0.153744463420774,-0.170625586050848,-0.170232769744196,-0.18099618593426,-0.192262390357838,-0.184078502252343,-0.162296251903398,-0.136504796956838,-0.102876719775409,-0.08032065055961,-0.0469135706568579,-0.0109288087485014,-0.0702416914205239,-0.195732649558922,-0.277181240766421,-0.321866550519697,-0.338012589979652,-0.326646614038595,-0.289529717188303,-0.233842872232619,-0.143701652683837
834,"TZA","Tanzania",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
764,"THA","Thailand",-0.117992484621286,-0.129163594639279,-0.157309726127698,-0.168591578413846,-0.167970351746012,-0.158282163626174,-0.141247065872494,-0.116003146053391,-0.0862953839112405,-0.0564975350505257,-0.0328963379202457,-0.0137042250204084,-0.0804080160003638,-0.168289345820207,-9999,-9999,-9999,-9999,-9999,-9999,-9999
626,"TLS","Timor-Leste",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
768,"TGO","Togo",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
776,"TON","Tonga",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
780,"TTO","Trinidad and Tobago",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
788,"TUN","Tunisia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
792,"TUR","Turkey",-0.0528730083922817,-0.0542392005793395,-0.0482293427862521,-0.0313193768180479,-0.0113985778103523,0.0119705232292227,0.0354814678974142,0.0573615562157055,0.0748282887367122,0.0831097053684713,0.0927953145977107,0.108783902117723,0.116465224439958,0.118959353321136,0.111618497568803,0.104057054925218,0.0892374761518302,0.0721608452306954,0.0593213715171059,0.0430628800209185,0.0332630723128238
795,"TKM","Turkmenistan",0.807954234649189,0.676012296357783,0.5824068229253,0.516133500273033,0.521421967209502,0.521692555975503,0.526145790435969,0.509681729175805,0.443640832537126,0.364847844646958,0.291101352419972,0.224905432177642,0.172283082905791,0.135467604545455,0.112265288736265,0.0941980264819293,0.0809327718441417,0.0714124751622656,0.0646495462017309,0.0603145885641427,0.0587127530380134
796,"TCA","Turks and Caicos Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
798,"TUV","Tuvalu",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
800,"UGA","Uganda",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
804,"UKR","Ukraine",0.0705132646383599,0.0694375027199017,0.0808928721267834,0.0829176362167354,0.0800676464728887,0.0787364846915615,0.0724582358007928,0.0706547636808377,0.0712634610364387,0.0743349801512989,0.07551484868569,0.0760530178170227,0.0688609682156467,0.0602323791896453,0.0537554046014312,0.0540211364178094,0.0547387453978103,0.0623864516642425,0.0742167268916931,0.0927965747370263,0.109444090818157
784,"ARE","United Arab Emirates",-0.0833686985197108,-0.0622350694875876,-0.0269434740196768,0.00275539850577222,0.0233722850291966,0.0320955234252978,0.0327783572825611,0.0374236152392839,0.0566352427688155,0.0619367382667781,0.0738049816635495,0.0810424897702433,0.0769023065455112,0.0638018235413003,0.0485390320872225,0.0411963490886169,0.0330254901201366,0.0324485664310143,0.0317064476619839,0.0300544730295715,0.0304038080632842
826,"GBR","United Kingdom",0.0557387186429823,0.0355564117500287,0.026976346322936,0.0219420135368986,0.00669145334078314,0.00534608084393784,0.0110574163998713,0.0183660069613025,0.0263343421463076,0.0399036665887651,0.0535659669227426,0.0565219348638539,0.0544233917609422,0.0540644443635334,0.0512720509646758,0.0413481010496588,0.03168783245341,0.0228817265960903,0.0164499281184154,0.0104944506846167,0.00281470416129337
840,"USA","United States of America",0.0734478032203401,0.090008643463046,0.0990861065603965,0.104078951042466,0.100435885278738,0.095858697748797,0.0911234703399124,0.0875162108129861,0.0822040715789791,0.0800234967361828,0.080755373812915,0.0847444032643982,0.0809879939253488,0.0736490101203569,0.0615335523895533,0.0503283470631881,0.0390955029334914,0.0281327128508277,0.0184322793859095,0.0090687256244848,0.00427212431851665
858,"URY","Uruguay",0.527721196721763,0.575220385705884,0.565285706510839,0.488956328400276,0.4002283032593,0.327656914904548,0.264959068665196,0.219201723838842,0.18418387027177,0.160537840196964,0.138708428722184,0.132415294118921,0.0787617535670448,-0.249498854389654,-0.168601439693201,-0.0438621076032241,0.0813876495126278,0.192870795575879,0.306971170214479,0.41003940482375,0.505341015761319
860,"UZB","Uzbekistan",0.940200379675534,0.79492819808545,0.654226644705108,0.483479719765121,0.391773205531716,0.331542155981768,0.299389731945358,0.271310729635647,0.243607262460519,0.21767876272796,0.193412918128599,0.16828248288494,0.21769972395234,0.264432688833162,0.254849945467156,0.242729163418706,0.228320397820187,0.20280888191667,0.168895991205186,0.126938969877671,0.0768330586129804
548,"VUT","Vanuatu",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
862,"VEN","Venezuela",-0.0952085789283184,-0.10231398532447,-0.0958230171374831,-0.0945719464525496,-0.0884564332595458,-0.0662398465051507,-0.0450334753214491,-0.011709231305905,0.0297589500054096,0.0669098632884686,0.0786682550306106,0.0901015304509583,0.0863409629560916,0.0652650100221908,0.0387459688304115,0.0320460115137655,0.0176627376603888,0.0114099274849857,0.00967356098818439,0.0138746892101467,0.0216291090006775
704,"VNM","Viet Nam",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
876,"WLF","Wallis and Futuna Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
732,"ESH","Western Sahara",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
887,"YEM","Yemen",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
894,"ZMB","Zambia",0.887317085825688,0.70586825361017,0.559458262682734,0.429832599768945,0.387270622117654,0.35989654334401,0.350448185990056,0.347956053223514,0.335717171835355,0.307016115849292,0.267945504042585,0.21811194042958,0.173257510211921,0.135310512408886,0.106202832300236,0.0868185276618889,0.0772659887488292,0.0684432193564035,0.0623688802163991,0.0592822293689974,0.0577716478847992
716,"ZWE","Zimbabwe",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
