"code","iso","country","FTD.raw.1950","FTD.raw.1951","FTD.raw.1952","FTD.raw.1953","FTD.raw.1954","FTD.raw.1955","FTD.raw.1956","FTD.raw.1957","FTD.raw.1958","FTD.raw.1959","FTD.raw.1960","FTD.raw.1961","FTD.raw.1962","FTD.raw.1963","FTD.raw.1964","FTD.raw.1965","FTD.raw.1966","FTD.raw.1967","FTD.raw.1968","FTD.raw.1969","FTD.raw.1970","FTD.raw.1971","FTD.raw.1972","FTD.raw.1973","FTD.raw.1974","FTD.raw.1975","FTD.raw.1976","FTD.raw.1977","FTD.raw.1978","FTD.raw.1979","FTD.raw.1980","FTD.raw.1981","FTD.raw.1982","FTD.raw.1983","FTD.raw.1984","FTD.raw.1985","FTD.raw.1986","FTD.raw.1987","FTD.raw.1988","FTD.raw.1989","FTD.raw.1990","FTD.raw.1991","FTD.raw.1992","FTD.raw.1993","FTD.raw.1994","FTD.raw.1995","FTD.raw.1996","FTD.raw.1997","FTD.raw.1998","FTD.raw.1999","FTD.raw.2000","FTD.raw.2001","FTD.raw.2002","FTD.raw.2003","FTD.raw.2004","FTD.raw.2005","FTD.raw.2006","FTD.raw.2007","FTD.raw.2008","FTD.raw.2009","FTD.raw.2010","FTD.raw.2011","FTD.raw.2012","FTD.raw.2013","FTD.raw.2014","FTD.raw.2015","FTD.raw.2016","FTD.raw.2017","FTD.raw.2018"
238,"FLK","Falkland Islands",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.954096122359666,0.957663057496973,0.880760863706216,0.950709465595073,0.934050741254637,0.951944087418202,0.942709025933607,0.951024353900021,0.933725477233314,0.914857489092641,0.856742367859318,0.918949513110634,0.911136738745481,0.924169654321839,0.934761450476193,0.925339416571188,0.934544353791356,0.918685544000938,0.927900630583048,0.932178471053223,0.936418294840037,0.948071762985781,0.888273968466572,0.915065743463123,0.843934227248507,0.901087057822928,0.710755297277444,0.91467225072688,0.942666661588584,0.899096352154876
242,"FJI","Fiji",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
246,"FIN","Finland",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
250,"FRA","France",0.308236102629004,0.349282940425647,0.317436658972476,0.323864573072914,0.312907948092592,0.318488227550252,0.309089895681422,0.309574575321954,0.31588258216953,0.314886260412651,0.327184593379879,0.347693572033325,0.308737972845496,0.313466069991523,0.30971946042608,0.312876773000027,0.308663107688225,0.299844424883282,0.318869031209366,0.31245316362023,0.295363014359595,0.308554967149243,0.317838615171227,0.318184151494503,0.300356686012831,0.312179353510167,0.298173901158596,0.287251548192479,0.328703094453015,0.316879589498367,0.313160488632724,0.328773999763465,0.318557790886251,0.291703215758682,0.298765738680133,0.278043042881964,0.291182710918398,0.295660893268814,0.311172815672212,0.321381415343477,0.326078894343694,0.315628492089734,0.316365143171528,0.248350541440627,0.254113020045734,0.280469227194122,0.279748647629767,0.296834306764176,0.285092577052946,0.282867704499092,0.309871969859149,0.319042084757238,0.301859627228917,0.280772537027543,0.270385019894937,0.273802163647996,0.284890025530207,0.294284793556472,0.290350609441548,0.267226011264258,0.284242114026759,0.314397023774876,0.23166057413339,0.238471346075908,0.235649280067533,0.169668407773736,0.175449985028897,0.178029422646594,0.152632703086969
258,"PYF","French Polynesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
266,"GAB","Gabon",0.0133101491919405,0.0125479288643262,0.0117928344534575,0.0110541205612826,0.0103391715183779,0.00965355611431814,0.00900117994907705,0.0139553204577667,0.0996927650677519,0.152483719073384,0.187682866693993,0.212384378890732,0.230319161696528,0.243637376625022,0.251644926445437,0.257532507267065,0.265852360663815,0.272854387652365,0.268339782666274,0.263941037041779,0.25990119118651,0.255803507030469,0.251810591413856,0.247964636436203,0.244176501214027,0.221634994063833,0.202275662766531,0.185635301005205,0.17156913513411,0.159212236155575,0.147952315858491,0.138644844618393,0.129726596852931,0.121874300998351,0.125481782853518,0.439632035419372,0.431706178482043,0.417948293002725,0.383727810758211,0.404164247720472,0.425859416493942,0.410827365950571,0.369438998832163,0.328142193061683,0.482631761546141,0.419177617732126,0.389396719412539,0.311761934099033,0.370152607256296,0.36006115515757,0.405290063695485,0.332746129819466,0.383560401161213,0.349404456307719,0.363046036862156,0.342985648727664,0.404511317075156,0.428965771226583,0.473853612300548,0.365958000977797,0.344425912344652,0.325731115242448,0.349651675915543,0.372685756059375,0.396297701179499,0.550002032823743,0.560119585493604,0.49750494532616,0.416146787221012
270,"GMB","Gambia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0171372848768934,0.0191251843417481,0.0374713015215529,0.0439878510411894,0.0571609195344075,0.0729878216239504,0.078110132250282,0.0795714488725365,0.120718528378513,0.153906618104389,0.195997345243087,0.219134229063714,0.241639916377707,0.25925571969876,0.322084971313492,0.392867373803313,0.391124248326529,0.409747582549337,0.424433549537528,0.489465231084947,0.498989535890619,0.373812054074898,0.338634887174055,0.468457593460406,0.438213253885188,0.538587996184019,0.472158116874818,0.423448422230092,0.451172310584834,0.311067682219056,0.24213168826371,0.179996476609424,0.137563146563667,0.406880761617453,0.249219106534232,0.231390935664967,0.358501744243575,0.31572794751509,0.170618821591934,0.0616078374638379,0.0366049025841142,0.0344822968454354,0.006245835901463,0.0103299909262484,0.0130149068162597,0.0247062456302185,0.0270831666535522,0.0135318021278545,-9999,-9999,-9999,0.0421393620988224
268,"GEO","Georgia",0.05324209380608,0.0604336641902412,0.0671092946640027,0.0732811902558275,0.0714075066171827,0.073763307695755,0.0756098160708184,0.0770007771950566,0.0779826161717044,0.078656648238855,0.0820773858881401,0.0907606034705283,0.0960725578968772,0.0991349321469246,0.100620370538819,0.101222919039763,0.102407725103996,0.102183220291634,0.101020503462963,0.0992133540909026,0.0971835113671126,0.095720782435149,0.0931421977995667,0.090368023230279,0.0869830674916587,0.0833223883978493,0.0793249391403545,0.0751975815399101,0.0712735113700256,0.0669881035314315,0.0621487352773578,0.0689244393873638,0.0752317692779426,0.0815545673763951,0.0878635324445299,0.0943582636079218,0.101061068194727,0.107787377265589,0.105214921740948,0.0995546760561481,0.12575170547423,0.0396038176883815,0.0345194418404014,0.0325710257798312,0.0314914728880075,0.0976535921507097,0.117586085578986,0.0490792441421637,0.0803099277818053,0.0377407865633856,0.0555504661364688,0.0857439990694093,0.09594442943033,0.0755470300982344,0.0569687052385449,0.0623462593466758,0.0719863948815568,0.0785489993112143,0.0730904279564678,0.0832158824786463,0.0556639828747329,0.0529101689705584,0.0506138860188747,0.0562007483932963,0.0559169476997303,0.0561796794200189,0.0503402122201934,0.0530581940798046,0.0529817062264654
276,"DEU","Germany",0.253008555424387,0.247007123066353,0.297680044985254,0.24922395133759,0.259945553906757,0.291348515972824,0.336861801241435,0.32549643009864,0.427543432438741,0.452659312365103,0.533341805030132,0.683773549733601,0.691088181903594,0.71707392243557,0.680793243941148,0.711470148330677,0.703080115070225,0.714465091913991,0.649672492516104,0.614197145975739,0.515687300816552,0.491020299564531,0.445292118184578,0.427857381154097,0.417672067511669,0.441729514058836,0.435174284489471,0.47203314639432,0.400376462129611,0.377484190440996,0.267205083886489,0.214896091097599,0.289331354918783,0.272224571126386,0.256120767579953,0.240726276852564,0.213821982684154,0.207621804429496,0.255243854015645,0.187649776335971,0.213449393177328,0.21897469330795,0.195724519180448,0.21343081945333,0.230567445929484,0.194708110932105,0.190762001594592,0.173178865167308,0.159161254789257,0.171353979996178,0.16633571352143,0.167401911685705,0.157554399433865,0.132237141727088,0.119469407482244,0.10948557428124,0.131524292087772,0.127210414202661,0.138223092183136,0.161679306279838,0.160086070251531,0.195752332664118,0.145046210033518,0.168561326642163,0.150412808611958,0.131044018022984,0.147456904622136,0.170894228135875,0.188179804016873
288,"GHA","Ghana",0.0105245322716184,0.0100839818422203,0.00898364535749641,0.0087384899013215,0.00776659730240567,0.00725559652459424,0.00925269270976773,0.00826873106724341,0.0207213182499793,0.0260969506274253,0.0319644011245434,0.0334310081353273,0.0722443294348617,0.17094134217198,0.174978500169766,0.384345790579791,0.352128356398768,0.307554241710654,0.300549632894741,0.303667840076967,0.313527101026773,0.20232851275627,0.251062875075738,0.302147512361879,0.195992610546019,0.224425436666152,0.245061867160101,0.22689928526386,0.156910128010864,0.222043422919546,0.143273224425622,0.11439194851026,0.113549545127095,0.125470273608077,0.12330742059036,0.130867365245046,0.122105284404414,0.0730644268202987,0.0490818385520474,0.0677980466387064,0.0757269319238234,0.0733714737916033,0.0514618606012226,0.0479450250545237,0.0647585622581532,0.0569613798476221,0.064000886377301,0.0593845976786561,0.0586200031383758,0.0650555294673361,0.0396638331426517,0.0522022833601494,0.0701537839088231,0.087530496998841,0.0746961826319407,0.0822128323894615,0.0844471786987074,0.116048824299126,0.0997687978351876,0.0992799649174133,0.0794899220870351,0.0703328296267645,0.0697395404551587,0.084660008290207,0.0766532636385946,0.0801031455249472,0.0798123672400307,0.0668841146677573,0.0739737984831495
300,"GRC","Greece",0.199328831497336,0.197912809750711,0.198080282563669,0.197249313682375,0.192550415918504,0.184411603958279,0.200454262034821,0.204775355577036,0.234272295102796,0.251449846474466,0.254821878300043,0.241752006490759,0.259467485970172,0.256309439823853,0.243939954469144,0.282220950614134,0.299975224368711,0.346010496714757,0.401091791406495,0.381187369545244,0.386084625913043,0.404404836434631,0.358952470842928,0.361928995135499,0.379113735939432,0.36353310597841,0.350827792183462,0.351318669409403,0.348693781482554,0.340123676052582,0.414564299489147,0.390057935598156,0.37704125279101,0.347022903180841,0.359534220773338,0.397998008917389,0.399476238941519,0.386915010132926,0.406956571422001,0.38469496656052,0.417155304109843,0.367067008203838,0.345299997844264,0.324339735623789,0.358931566702262,0.355022430081987,0.388532078409015,0.417253337694698,0.386172207854926,0.371804539275046,0.405934742656791,0.39980655890461,0.406223300464806,0.401836986624583,0.393338625997013,0.376274867322283,0.365109071102113,0.389437560602417,0.37075610106376,0.317466252964788,0.319619461941261,0.36023030875109,0.339631422338169,0.369384077876937,0.331409673612163,0.361086637421259,0.413146706592211,0.409153906722612,0.372894705992257
304,"GRL","Greenland",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
308,"GRD","Grenada",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
320,"GTM","Guatemala",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.086187564975794,-9999,0.0976853576235493,0.190750131644661,0.187048219143087,0.223293757273119,0.265847468796134,0.244260162140241
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
324,"GIN","Guinea",0.00681039533187935,0.0509053752689733,0.0925404671041881,0.128669748236016,0.158866178589469,0.186626719768817,0.210930917455656,0.231172735117815,0.250536477570717,0.267958259083374,0.282329171122649,0.296606277288381,0.309592580729041,0.321441204074938,0.331049871794007,0.341049882992769,0.3502667102246,0.357645227020671,0.365557215613131,0.372886479928922,0.379692112715963,0.38321056235059,0.389321653775332,0.394247731595813,0.397300374482246,0.401827757979418,0.411594682958533,0.41770748859979,0.421310359289624,0.416648456236108,0.418855737621703,0.4254579160092,0.432153911572427,0.438776187154731,0.448649979934463,0.455791768874104,0.437079076703873,0.433078882410019,0.42846817970722,0.422876324352316,0.405239810264628,0.381150845690813,0.36110402108254,0.357421657495054,0.352515472335983,0.346189576532327,0.330743723813939,0.333430321653916,0.356731495583314,0.339133198215332,0.323506050391894,0.242195660282235,0.271942922129962,0.246595437368404,0.256662351839676,0.242445536284778,0.234566000169677,0.231769649707633,0.223730141473655,0.213055817846675,0.198126268558124,0.192666195344976,0.182015978325804,0.17966275398328,0.176031225517505,0.153414011709644,0.142873134679877,0.1319432275086,0.253611767839557
624,"GNB","Guinea-Bissau",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0646195101549509,0.0625408875460282,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
328,"GUY","Guyana",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
332,"HTI","Haiti",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
336,"VAT","Holy See",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
340,"HND","Honduras",-9999,-9999,-9999,-9999,-9999,-9999,0.00118996114349734,0.00232693981964538,0.00306498015060563,0.00400568695160422,0.00490916725058446,0.0051105914382213,0.00585515466910264,0.0065703234556813,0.00679212575854242,0.00724076853047235,0.00713688769725429,0.00674020986627089,0.00554779818269533,0.00549907941699952,0.00690692053382652,0.00577574235623604,0.00573266562626634,0.00769832760694368,0.00946613948673895,0.00928190592291217,0.00978822655367124,0.00843898722596578,0.00809883582220966,0.00815905288073245,0.00981708955492709,0.0119226404876195,0.0134759140296069,0.0116109431413714,0.0196022001397646,0.0636142925645286,0.160771495018633,0.280630277080033,0.201523389141594,0.30504746765041,0.233115228020605,0.396320490653228,0.437443960368458,0.436349314993318,0.23129035145283,0.283176256426418,0.278227553291869,0.115722996273665,0.0602055287847197,0.11519723363112,0.0695871923549116,0.0205672903195061,0.000812258572669781,-9999,-9999,0.00396469809031951,0.00711839937327383,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
344,"HKG","Hong Kong",0.500430166051417,0.501081077025696,0.497337599270694,0.496629355636003,0.518441108159446,0.502995834222114,0.48507213700448,0.488154527689368,0.506872688027733,0.513888152850246,0.502500555393314,0.491716573292692,0.520537329027152,0.513035433392904,0.525508801376105,0.534062099637994,0.541474386560302,0.53123694855001,0.549941169486458,0.551598379932363,0.539974376826705,0.530813020636496,0.536686414697373,0.534517758381681,0.527926690785462,0.54687065589188,0.560044211825664,0.550934568347969,0.545609402146263,0.343144543380165,0.388018641411351,0.404870610328586,0.436860761256796,0.412815378931551,0.413026335951689,0.320324540320491,0.396307395715072,0.335376862339004,0.262011434861954,0.337519703660905,0.393468361736935,0.440920046309706,0.399121962783029,0.411289291076459,0.386437985416089,0.476496462887593,0.479595656686307,0.441153776118663,0.447269572877365,0.410791012973951,0.355496779001972,0.407239367609114,0.391648013855714,0.42687515096318,0.35154085424894,0.383785119227911,0.387171631051636,0.353281679104154,0.355562432174834,0.306483610131986,0.310776898310839,0.34856745272821,0.307392291044149,0.310964833961751,0.651325810072481,0.627856366014823,0.628539895753243,0.631003791139415,0.770386963844986
348,"HUN","Hungary",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
352,"ISL","Iceland",0.547964718864812,0.5569192733992,0.70059392222414,0.590174531258963,0.601263529289179,0.631492997627427,0.554343538088741,0.554910982274108,0.671979093590408,0.607163795489987,0.546398554643828,0.384262799062919,0.261357234359348,0.306353681526189,0.262646237814572,0.203237878718881,0.167579303745293,0.210397328177598,0.348310115461135,0.372341893514223,0.368704369162588,0.355442766987355,0.312779534177633,0.249788215951624,0.248556661509677,0.279222977012499,0.271783211421008,0.208468226311405,0.185694772467785,0.219183989911303,0.271976608500858,0.305756261876041,0.540520699416938,0.454684694291689,0.242176467971037,0.221718934451551,0.238727640611606,0.261670409109195,0.260566832105071,0.266626870485204,0.257898074074436,0.350137716837826,0.189663091185007,0.157277131484195,0.139224442024972,0.127302111129859,0.0974351924310389,0.0882691852297888,0.12409723056399,0.125111406386894,0.105810838313646,0.0974103274897711,0.10610837066733,0.115187961152744,0.147650335999088,0.158774307910007,0.196517190734947,0.180527071531145,0.19510930428299,0.213293405184211,0.212827363455839,0.189193551625894,0.153048634601221,0.1844200200928,0.207893301765584,0.141384317913784,0.181733778251625,0.17043701957959,0.259867613765173
356,"IND","India",0.00580162233109678,0.0069870920363742,0.0030870525464932,0.00240482847307334,0.00152953808710361,0.000514959022464952,0.00405934267600932,0.00463016457793072,0.00579170937196649,0.00734859527923927,0.00767434285315615,0.00965476091051742,0.0110242370556788,0.0100148311341132,0.00475738798584212,0.00888577281198132,0.0117200821134252,0.00966253188325245,0.0114408202118729,0.16080344374456,0.175351398130205,0.151896251342639,0.262443223550419,0.241150572548034,0.185549186167913,0.285957504294528,0.260459146755947,0.294452859953577,0.273086369441105,0.263789203246398,0.298599712420173,0.259276888933347,0.337110691073624,0.352583670314116,0.365321215303999,0.392813521007254,0.371174174033873,0.409472030678325,0.39534353120434,0.347982794527577,0.388345744786402,0.389433844102104,0.429832747473535,0.448118756669968,0.485512958582303,0.461735748673749,0.458130357377899,0.442756919902878,0.460017813727049,0.443970866460724,0.411706075222751,0.398485100413973,0.407649457784671,0.37561337247077,0.396783436620625,0.382224801730691,0.390335543078722,0.389574063042717,0.430671403172135,0.458441641588328,0.469598808239106,0.49015292900675,0.498263210518915,0.513984677078024,0.484293765078768,0.523759894547197,0.556654290521353,0.549699286613029,0.549439034757924
360,"IDN","Indonesia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.213391761612718,0.257116938348417,0.301872915572677,0.344324583682417,0.388700855795004,0.434068175543421,0.448720206236889,0.456692289336977,0.464171581735749,0.538707269044325,0.560649335454223,0.577765486178512,0.592969059068742,0.592200386206527,0.564995716977543,0.576686561751341,0.578963957769286,0.571541895441799,0.568967880822069,0.48734396588125,0.493289217486585,0.572220069636326,0.569368775801304,0.563836144728079,0.574064212642778,0.572104069957134,0.569135275448469,0.55977975869173,0.548998685017026,0.513162180917667,0.46630901706671,0.455549493329339,0.44368269413346,0.438752811741094,0.43329466273599,0.404502285958485,0.400563743767795,0.395746764690457,0.404064083959656,0.40056118938486,0.409895406810141,0.398736846171455,0.407273608677033,0.388314329664305,0.390081633910057,0.376563434634198,0.372912252246055,0.36777224942083,0.363425495131895,0.372126260940579,0.379156689531054,0.374894592605544,0.369464203427083,0.374500554360343,0.382901134906018,0.381507326837867,0.389973949722716,0.382634515496829
364,"IRN","Iran",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00330738469481959,0.00674200566696525,0.0103509024800939,0.0141977421671158,0.0169639260814434,0.0152767222464255,0.0166788786671199,0.0167472586631578,0.0190879807500481,0.0190324086447437,0.0188057656590522,0.0218233519186051,0.0179504120778526,0.0186076964843204,0.020865892336641,0.0175972986702373,0.023033958866002,0.0244442543053822,0.0272712254410464,0.0282542749279722,0.0302266898402974,0.0308910041392798,0.0277383238689021,0.0264107285738414,0.0251071338171426,0.0304332154536557,0.0326261981833131,0.0335495985438493,0.0344564581202098,0.0281531904977672,0.0242414951469357,0.0228702829687049,0.0205530381802447,0.0191520808539912,0.0172843350679103,0.0150818352102822,0.0137751381132161
368,"IRQ","Iraq",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00113751067443445,0.000909574565141287,0.00376113116024545,0.0026821809866753,0.00190755458996241,0.00283345431644676,0.0024374674090276,0.00281880845782951,0.00302444891941428,0.351901497923887,0.111481179185989,0.0288326554873175,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0673409827977871,0.0596299315010453,0.0550935624878579,0.0573346599459673,0.0453171317127178,0.0517190013979571,0.0507068063032184,0.0547015423930659,0.058825776451084,0.0520479709472349,0.0610922265225883,0.013704479657186,0.0393270088705538,0.0634214414355077,0.0311139455302327,0.0554046389496132,0.0724361165472049,0.0600322062586548,0.049618063557235,0.0796241826298491,0.0482959702206755,0.0795734319036203,0.0677884588020433,0.0697855770715903,0.0783602267226494,0.0821857522896467,0.0735030627697885
372,"IRL","Ireland",0.159337471932781,0.128545168386011,0.131893705519326,0.16063401558018,0.206302997461658,0.11275947698858,0.119662037762394,0.119211904990211,0.114727414562901,0.109889361741863,0.0841468060900308,0.119264335991135,0.143180499801845,0.159363758436634,0.180453769995832,0.191694258425601,0.205050020645085,0.208603869449522,0.223778883856149,0.246223149595695,0.283379127597574,0.258941622914354,0.254005688665776,0.234800710222365,0.213821836672731,0.254508333940162,0.257128143306508,0.229481810235733,0.226778038083556,0.172150072098534,0.112842793529962,0.103660258486643,0.523615568883085,0.111868922010162,0.117291160533082,0.122332607860203,0.0986585710349524,0.161791702570652,0.138249151626244,0.160059672048494,0.104369877511029,0.0953905917201422,0.114075124620349,0.110594408981867,0.128508866242039,0.127208857203691,0.148873146249713,0.174538079498257,0.161830753768118,0.153898865599886,0.148279498494289,0.12641438347276,0.148232671418654,0.150532662552084,0.148128398273194,0.13001568571033,0.14294888724165,0.133580397976844,0.12989909352932,0.125682247842646,0.123991843423625,0.182120390642269,0.243764681551653,0.252996743678144,0.159049602100387,0.0252596308971706,0.0282965896957936,0.0249172613888901,0.0861896518863893
833,"IMN","Isle of Man",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
