"code","iso","country","GPC.raw.1990","GPC.raw.1991","GPC.raw.1992","GPC.raw.1993","GPC.raw.1994","GPC.raw.1995","GPC.raw.1996","GPC.raw.1997","GPC.raw.1998","GPC.raw.1999","GPC.raw.2000","GPC.raw.2001","GPC.raw.2002","GPC.raw.2003","GPC.raw.2004","GPC.raw.2005","GPC.raw.2006","GPC.raw.2007","GPC.raw.2008","GPC.raw.2009","GPC.raw.2010","GPC.raw.2011","GPC.raw.2012","GPC.raw.2013","GPC.raw.2014","GPC.raw.2015","GPC.raw.2016","GPC.raw.2017","GPC.raw.2018","GPC.raw.2019","GPC.raw.2020"
703,"SVK","Slovakia",NA,NA,11690.9447499218,11867.8393638008,12554.7315793791,13249.5376157783,14096.7722802733,14904.5805025355,15491.3144238368,15459.1223363315,15660.6438507381,16199.8277352896,16936.5056281646,17879.6227509471,18827.2997506087,20072.35000364,21776.1292378063,24127.8846772887,25451.1517570416,24030.6118201303,25417.8123610242,26107.8287132195,26557.7913824185,26706.0951054998,27384.9718145418,28676.2656111841,29250.118042862,30077.8455329271,31132.5729674337,31871.3349174843,30330.0428870265
705,"SVN","Slovenia",NA,NA,NA,NA,NA,21480.327975747,22182.2116895006,23333.7196815716,24151.5389832882,25421.2948966234,26276.9445587635,27079.4748981347,27994.0619768922,28805.3851190536,30041.8145706637,31128.8298416043,32812.7384858502,34907.3688265664,36075.4669688206,33052.2275423946,33350.6135931956,33568.067345579,32613.490529271,32234.0257587339,33093.750438441,33799.7255263081,34853.0421239497,36507.5530416531,37984.1329244765,38946.6853820836,37091.0008802298
90,"SLB","Solomon Islands",2317.99940215394,2388.81631045283,2617.05632405713,2645.58334580719,2779.92100298894,2975.27835797674,2939.3379788426,2832.05498159451,2790.23790656285,2701.37396851172,2253.61086190761,2018.94093905543,1910.71796751198,1982.68138658287,2061.38887047731,2122.96352695466,2174.52641035946,2220.37921639226,2296.89233568322,2301.58775393599,2439.86232530791,2551.26375812903,2530.75893174193,2594.46170799937,2551.40106578556,2518.64747830047,2596.54593765105,2663.93950830046,2697.64643055487,2660.97969650966,2482.87191978213
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1148.50534830998,851.254237886072,721.934517638292,761.298597734698,842.961921214952,867.180945500432,851.695031196408,856.23465001396,861.255671857822,1444.14913391436
710,"ZAF","South Africa",10296.4408439167,9943.43806857091,9490.97804095824,9375.04997384633,9453.16145444594,9541.17428823093,9761.73895451025,9841.63100992252,9733.51715250615,9819.5894963496,10088.8522469794,10224.0233326686,10469.1890791367,10646.8315142747,10997.0109109346,11434.9152380948,11924.0734129116,12402.0494604229,12628.200837388,12262.1430334212,12452.3375290857,12666.7080162249,12743.9386081046,12852.7821596961,12884.4845981198,12840.0354033768,12702.9170758026,12701.3489331232,12627.9285840445,12481.8135074777,11466.189671582
410,"KOR","South Korea",12656.3960621653,13882.4210132027,14590.5330031829,15436.3878598431,16698.2761608778,18120.4938973,19364.9413736143,20367.9736411368,19184.2237513721,21232.6097622601,22963.6385428081,23893.8970105335,25591.3990470141,26260.3684104578,27515.9517690571,28640.7062360908,29990.5220008606,31569.9311989123,32275.1252504765,32363.9686586535,34394.4904890551,35388.9769124479,36049.1934873538,37021.1341641003,37967.4756179951,38828.7409976117,39814.658927929,40957.4180587146,41948.3460057222,42719.0002563009,42251.4450571657
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3574.98805998129,1528.86558857972,1781.44937989527,1707.12835060807,1547.70838174642,1167.82995848456,1006.54414858667,987.205051847536,993.797021919089,1607.34030971004
724,"ESP","Spain",27543.9192440025,28173.3872449524,28296.2556750477,27859.543042482,28388.012654693,29042.3441443906,29691.0967966209,30661.654833681,31876.4395902943,33173.1171957959,34757.6150215131,35874.7529283014,36337.5551952879,36750.4418480688,37249.7735119426,37963.3658355296,38858.4710684886,39520.8222657598,39240.3951876124,37430.6785045715,37319.4762230352,36884.2592434253,35769.4600345793,35371.7398181962,35968.6201369864,37377.068016704,38477.5791805613,39528.9253872667,40256.9524767458,40803.6269757507,36219.9384417741
144,"LKA","Sri Lanka",3878.30933759434,4008.13829389097,4137.05342592039,4376.12832642306,4577.86143148453,4790.34876682995,4938.71027371313,5225.57774280539,5443.48412919765,5647.55832843261,5949.97002912315,5816.47393944239,5999.25703996994,6302.21594704681,6589.46350789768,6944.22676755821,7419.4138680034,7865.3683035717,8274.17536286263,8507.59291625496,9126.86561223095,9827.62208611429,10712.3973470478,10990.0705930726,11428.1079039311,11890.5165276211,12287.4730695098,12584.1047924777,12860.3208303539,13070.1256448919,12536.9417561704
275,"PSE","State of Palestine",NA,NA,NA,NA,3951.20549285021,4047.12848777265,3916.92577525948,4294.74609802983,4786.48023587713,5052.06407236538,4503.24884871918,3980.93334903896,3395.85502779123,3774.1323929437,4485.52545771034,4866.02847430129,4695.99472699101,4750.92969249726,4965.37294950639,5250.11607535577,5411.0664822782,5782.6895932589,5985.68324726688,6118.25718135648,5967.07343700874,6048.97659721444,6438.93364028868,6401.74089135073,6318.21006766831,6245.44869712345,5394.07168818238
729,"SDN","Sudan",2039.87314361064,2115.0002868864,2170.50791155225,2185.88982018619,2131.19715719544,2188.10221823515,2253.31117279528,2429.50177513711,2475.57439462848,2493.84868118832,2589.04700168566,2688.72809506902,2788.39758902338,2927.00738507629,2964.82461913723,3111.1655485206,3347.24523267327,3652.3033430443,3853.86409372583,3893.65862284518,3939.96450112908,3849.63216347576,3785.72643927254,3947.20064332089,4124.50961365913,4187.86272224264,4234.75753645415,4327.78255278914,4344.52988671066,4185.60063543936,4022.86596657319
740,"SUR","Suriname",13888.9062855436,13993.1400646953,13793.6517521366,12647.8842019707,12865.3768583332,12668.7788546001,12614.0148617557,13158.1033252561,13294.6753452143,12952.4460938971,13068.206154071,13456.2057514905,13670.7914828714,14361.9927042284,15401.5187671511,15908.3007840511,16635.7397630162,17284.6273389243,17793.996000168,18120.3244918175,18840.3689668707,19716.9317729318,20020.3150049379,20379.8705144401,20210.9961829312,19317.0545070114,18180.6026123974,18283.6883894232,19005.6543464151,19036.7450382917,16130.1708064491
752,"SWE","Sweden",34156.8202971424,33536.0149056119,32953.6182903424,32086.01264283,33110.8255761839,34233.7027776288,34719.1107469171,35764.6847640308,37286.0953943757,38839.4262714954,40625.3620520538,41103.7264589773,41870.2591560098,42678.2841388566,44354.3910620976,45440.2967492535,47292.3136933265,48557.3843477246,47963.4937520407,45492.768174936,47791.3715245947,48947.4393112156,48300.8425001578,48462.1600029488,49258.9961639539,50928.9629755521,51334.4320301641,51947.9542478244,52349.29242756,52850.5691792533,51003.2807725782
756,"CHE","Switzerland",56329.2156537801,55120.1147614889,54491.9003501515,53929.8585175625,54181.0025661726,54078.9523123655,54106.5708566645,55201.2047714786,56724.5051705921,57440.0535738178,59389.4240602209,59944.7769214821,59489.7480583928,59022.3524143811,60271.9324146596,61613.3910520748,63686.2482388777,65641.7106078648,66598.8593697766,64404.0798614014,65819.7372527486,66342.0108170701,66440.2870236648,66877.1630488424,67682.6861750714,68025.9200383988,68663.2438230835,69103.570264696,70597.2920689751,70944.3548128194,68752.7702103814
760,"SYR","Syria",4834.07651787602,5254.89960894772,5778.63256808892,6048.03919543043,6209.55923710393,6381.95962758563,6392.1866771915,6183.9281853151,6330.17380744558,5927.28261985469,5921.61790287808,6045.03429989512,6263.95157677374,5973.25925294622,6209.32848661559,6407.07300702467,6503.80371793201,6636.77063128866,6748.8021866524,6935.93275396579,7056.47921228314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",16517.9579937659,17915.278033169,19205.9853785818,20373.7748021764,21724.4637331631,22999.5628651871,24240.7470272193,25602.6545589335,26371.1237043959,27720.7386999251,29250.7408600102,28845.2203638117,30182.4009454688,31097.8495594435,32985.6523801962,34655.827667237,36596.5565965886,39244.0003356029,39886.3915186237,38937.9977850153,42456.0119136538,43963.2962673295,44486.8777567678,45439.5365473716,47132.7047659057,48087.4837843385,47548.3328202885,47621.7910819292,49205.7669090097,50929.6892940825,91948.3863189644
762,"TJK","Tajikistan",4092.86160326043,3720.0188918155,2592.32311751718,2131.99037350551,1652.51200711031,1425.83048990524,1170.14917445528,1172.37427578565,1216.43191463422,1242.41520085336,1324.90986011034,1428.36847535195,1555.95059049014,1696.82486172682,1837.65117029735,1924.11690363047,2019.16953833117,2133.49400921642,2255.02265129265,2293.71270834639,2390.02217412609,2510.15733228065,2637.65426734354,2767.83682323965,2884.20022507532,2984.49491330069,3113.25451664416,3252.93265536068,3415.32233593608,3581.41140185513,3657.57350716538
834,"TZA","Tanzania",1353.61997928879,1336.44888354382,1299.15566944408,1271.16201687457,1250.48852999523,1257.71724927085,1280.52011445053,1293.85880725474,1311.10160738057,1342.98272689871,1369.46445858701,1415.14528821146,1474.82381618994,1529.81157587722,1598.76122555164,1670.44806396915,1730.14345344231,1795.81326975749,1844.76063418699,1886.96503701243,1948.94748781617,2037.50519168974,2066.77173310148,2141.83412677488,2218.42987238677,2285.47101701768,2370.29012875453,2456.52534977172,2514.24380013984,2582.2651893677,2557.77993618933
764,"THA","Thailand",7102.05626415201,7619.03616949399,8152.50009232452,8745.55201723401,9358.70839802657,10017.9336696078,10467.4546077527,10059.3768061813,9180.01952268463,9489.81832376885,9809.62237014961,10053.8153977212,10583.7618633023,11260.1581111258,11886.3246218723,12304.4020760731,12837.8779168538,13460.0605585001,13620.5323660986,13458.5267079765,14399.0445142977,14450.4788337362,15424.5442688036,15767.3608137962,15854.1318583817,16285.3865749723,16782.0986705336,17422.9523512059,18095.7365704368,18453.4698218155,17286.866606887
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2328.3046672677,2658.28584355599,2422.41191237935,2308.47500590139,2258.61735145946,2272.4450564684,2133.4547600223,2306.41101394078,2521.54049194019,2724.74814544794,2930.05449067477,3045.45796048743,3172.27931106179,3182.52504069095,3264.5625104946,3297.88916309166,3344.57088351568,3145.4831207097,3051.66811727865,3552.59699769392,3181.13718760249
768,"TGO","Togo",1787.17445900133,1733.92147032778,1629.91969600252,1355.31275714625,1523.74018380882,1602.19998757925,1694.64802175833,1879.03960200989,1777.76419887528,1765.47793800738,1700.44139725969,1667.65380908029,1686.66834488322,1754.90580363631,1694.1458869496,1573.68375172638,1572.99505010347,1513.16116257616,1532.42397607229,1573.97067330865,1625.54544570615,1683.85626303503,1746.93126200355,1805.48891920367,1863.28189425444,1920.46930701737,1976.80779349156,2012.24069260973,2061.33417572853,2121.89991847012,2107.87726149934
776,"TON","Tonga",3765.39012118534,3999.61762482449,4003.18084658394,4145.95535281619,4342.9674266928,4652.09303557581,4721.57478868594,4761.83032924521,4858.0463131923,5015.63144034007,5034.41516562788,5195.57261088469,5417.69313740651,5511.12392625902,5344.83217437842,5312.37415216319,5262.4444508375,5232.31670956051,5438.07785405327,5129.8913098852,5166.93205439861,5541.77196044234,5632.09161877784,5703.41989710407,5861.464132687,5944.4526863595,6312.32630161575,6467.12427796494,6411.28936778646,6378.1283460138,NA
780,"TTO","Trinidad and Tobago",10080.8378671643,10327.0484150118,11299.6968095765,11161.6327883642,11505.0020038463,11898.8331509295,12713.8241849004,13645.4074829196,14732.2752118278,15886.4599640954,16939.5254674584,17583.6537225067,18896.2544299585,21518.0104708623,23110.7517040813,24424.857914511,27522.3703712998,28700.8829937237,29538.9110681988,28103.2689912234,28879.2873679678,28621.106512477,28798.4969953552,29247.0103539105,28796.559068824,29053.3347831462,27281.8582564754,26342.6166624768,26250.3722429394,25827.8850703571,23728.1586459055
788,"TUN","Tunisia",5432.3274947136,5520.30497371095,5822.69716774812,5827.03290214563,5896.94038761874,5931.45570566748,6257.98661075052,6508.73350152152,6737.80672985943,7068.6577564537,7329.34512574055,7541.12059690389,7580.98650292648,7878.39754468431,8305.37799464615,8523.08877705473,8887.01197770659,9388.0218478377,9682.79037239876,9872.01033383661,10113.3703487395,9820.96350894602,10123.4296627362,10308.3833959896,10498.849670465,10510.3303060416,10524.9135954983,10605.2948839808,10763.7297838207,10755.5726608392,9727.50425926542
792,"TUR","Turkey",12629.4672846258,12507.3077890102,12923.079012402,13689.6609623948,12844.2068364972,13637.6176077997,14413.1607326717,15261.5369454033,15384.5539465412,14653.6974373319,15433.5871175503,14330.4181402425,15031.2229804703,15670.4176287977,16968.8736062818,18251.6691007313,19277.5306892695,20009.688894664,19933.0672704029,18731.5193829907,20027.6668282982,21932.2945704798,22610.6827736226,24117.6584669162,24881.7277916793,25958.6407622391,26385.0019383344,27913.8187158996,28312.6834243605,28199.0515906708,28384.9877846263
795,"TKM","Turkmenistan",7207.93394877222,6685.07196833905,5523.28933315539,5451.06229696596,4393.75950385793,3987.54563664098,4175.8198366855,3642.18893942319,3849.21084097438,4431.46005936646,4622.07875656117,4772.1766194342,4736.78078404191,4843.56708736215,5034.24789042694,5629.0698391954,6174.73802830858,6773.09569391502,7665.45219775881,8015.80961742371,8616.88953254414,9717.64188636576,10604.000413421,11471.1840827954,12421.3697709052,12993.5318096291,13562.5284762511,14205.0265119624,14845.3446497287,15538.4199701316,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23761.2065784249,23049.4472847735,22849.5759149804,24392.0205723675,26693.1035377807,28175.2522037497,27060.5896570253,28160.8892876027,29251.0777284406,21122.0057129754
798,"TUV","Tuvalu",2610.76895166758,2673.78672760578,2719.39326240903,2805.31235097844,3072.07722415847,2906.09622510076,2727.28027178709,2996.5583857818,3459.57796886826,3401.10391444534,3350.87938468241,3374.73482812275,3597.22585919233,3430.46530487719,3333.68312730161,3167.25002441681,3196.3086088988,3365.69518484188,3600.56276978961,3408.57126746867,3281.50217714704,3493.27535059328,3322.38751012749,3440.82054616239,3447.79622607557,3720.30531533444,3787.81664219543,3896.74847292992,3945.56367272661,4274.76316552592,4411.00311573521
800,"UGA","Uganda",907.761441266982,926.20335455546,926.481882523176,971.471596055165,1001.43042983968,1082.92778362102,1146.37303391535,1170.19995996525,1192.60881137957,1251.51436613023,1252.75213083501,1277.77376626868,1346.39242833853,1388.67260870657,1436.70962588905,1480.0521561082,1588.7750631384,1668.98849734102,1757.97198258706,1819.00118154645,1861.2824578388,1972.31040257869,1983.88037088142,1989.64779218921,2022.29482007632,2054.09044873783,2075.01166590088,2074.65243576542,2121.96781993514,2187.46522731754,2177.59585383954
804,"UKR","Ukraine",15751.7224397433,14396.6327016542,12962.9357046262,11112.6776524117,8606.61350217935,7616.545725959,6915.97830501796,6769.91611543054,6700.90030195724,6750.8408547061,7221.46560780007,7969.42102827251,8467.79599207072,9349.13468844413,10561.0095264702,10957.5582756783,11852.6523644491,12829.03064807,13195.8768378635,11298.3909564957,11778.3136960259,12466.8077918775,12527.465501021,12552.6697613585,11786.492627521,10662.4225145113,10936.9125876187,11250.0007463789,11687.4829978399,12128.2227690148,11706.9660380975
784,"ARE","United Arab Emirates",111454.055661144,106103.552651268,103470.92457248,98978.4746102405,100213.156222108,101570.992096293,102211.638839933,105108.996261232,100100.435653891,97698.5373915636,102494.714619638,98621.5363837504,95909.1453554824,97795.0272008785,97757.8551487405,90894.8988067777,86425.8972155092,76620.3150621598,68798.4182620981,58374.6153336849,54921.7755754851,56123.4798818327,57390.7005212248,59921.7478304421,62378.6100477921,65218.8204340815,66510.9029855156,67183.6053111678,66968.2211775042,67119.153244137,NA
826,"GBR","United Kingdom",30449.4844617425,30020.721853959,30059.8620626078,30734.6529097807,31835.6396239023,32555.3705104699,33281.5523119626,34847.3264575055,36033.9461626695,37097.1419439231,38260.6079259395,39153.9592294723,39837.7766193944,40969.7105278422,41668.5148210277,42606.5136933236,43433.8458164255,44114.4038722433,43646.7082062934,41535.9162478259,42066.5047082754,42271.6624681157,42579.3336296975,43219.8592763091,44131.0667328769,44817.5590281948,45245.4648778743,45721.3697643822,46014.557583578,46383.0704603602,41606.2745363302
840,"USA","United States of America",40121.7921668399,39556.7293580757,40393.2793836615,40969.6477410489,42102.9608308262,42728.9326310946,43823.0944328564,45199.0174128065,46684.4459267452,48351.5206326855,49792.3569725,49820.6084186865,50222.4173664056,51211.3513842667,52694.4980947852,54028.850230132,55030.0939236716,55530.5512912655,54936.7773151837,53088.0842903127,53996.8670073168,54442.3212598031,55264.4233426318,55897.5828223519,56891.9919680974,58212.2968517126,58786.9817263272,59779.1562799688,61250.2611819215,62290.1977009948,59908.6502373993
858,"URY","Uruguay",11066.1288643155,11377.0311012633,12190.648690785,12422.958691845,13230.0319439927,12944.9958500073,13569.8090245336,14627.1282919185,15191.0474342926,14820.1233047328,14482.7545481357,13901.9939052282,12824.8732136116,12937.4268650726,13593.7321714866,14606.4661146239,15188.6444438979,16151.3695323714,17266.5304760993,17948.4289523043,19293.7407978576,20231.5731615788,20885.1052447081,21786.2119353806,22419.043746431,22425.8300844671,22724.0221342831,23009.8742286911,23035.0833880455,23032.7340435597,21608.4302710014
860,"UZB","Uzbekistan",3416.72409636232,3328.1897822824,2886.95148028058,2757.17852448315,2562.99390478529,2494.44571307253,2488.79038317283,2569.31038126284,2637.00499570035,2720.90866974844,2786.43037415465,2865.94029463786,2943.57238638311,3032.66631847114,3221.18933336347,3405.21630793091,3614.57737070251,3901.05877041585,4185.55752534967,4446.86360649924,4651.5229618259,4880.8626289269,5164.2742219772,5469.85595252473,5764.49270515263,6086.71574219327,6346.33477752568,6518.80468660658,6755.48097366685,7014.32469877717,6994.16941167263
548,"VUT","Vanuatu",2855.90068754794,2864.81888449271,2854.45601218839,2793.24090600737,2965.50403157785,2923.44045020127,2929.46146495156,3017.05252182771,2999.90692532666,2955.689881895,3068.09586636035,2897.35919137434,2679.92036837371,2724.14443749079,2761.11598347379,2835.92704585306,3002.8590766606,3017.51646792409,3112.33321659655,3129.64502367484,3088.97887864833,3101.32879399466,3046.68582297804,2975.89800382458,2984.60512391773,2915.70045998521,2973.46761331833,3081.83519771335,3093.46154723291,3117.67883228872,2762.791388307
862,"VEN","Venezuela",15842.0160284955,17166.8368584976,17785.2527034643,17484.6923520562,16718.7734449643,17060.1220849838,16688.3003095824,17504.5256623758,17162.9419699635,15707.9283072247,15995.6426964847,16330.4526115436,14572.3601193454,13102.5517649332,15163.9373869764,16461.3098658619,17859.7729055178,19276.595701691,20244.6319466175,19238.9600607369,18508.4418521752,19011.3812559591,19786.3432978523,19745.5829630539,18973.6836699871,17749.8180333136,14713.3633284187,12527.7923237612,10310.9592473888,6828.99447366406,8398.63511759532
704,"VNM","Viet Nam",1673.24980607453,1736.01408868985,1847.62049296228,1957.64449745939,2091.59934497826,2252.63385618256,2425.52639307654,2587.05521493234,2701.77050841927,2797.78553636303,2954.98290492634,3105.64348185244,3269.87537495935,3462.88022770535,3689.73251134899,3931.76536810297,4167.10764825133,4422.28537294525,4628.02965340351,4830.30506933291,5089.41101647328,5352.02208104119,5574.49370451398,5815.17524348445,6098.53914798804,6438.25985369358,6767.77883209752,7155.4431870997,7585.94315504036,8041.17838409676,8200.33186703573
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",3413.39247555512,3491.04683374767,3584.72758334217,3550.41689787102,3615.10307978812,3671.51509102192,3705.30222990775,3798.19700593722,3898.09412127814,3902.05219404677,4030.44391946459,4089.03412373217,4116.85482620676,4117.19516494618,4140.17466886083,4250.56996915739,4275.4897923425,4325.36682871238,4409.64891311696,4434.46189083474,4601.69972444297,3912.40176083859,3720.87929903725,3858.80236576157,3783.02478979848,2651.60132077576,2323.89357354173,2141.38985559191,2119.90918632183,2127.54282941307,3462.25150035469
894,"ZMB","Zambia",2190.18172375977,2133.68748961048,2045.97349872924,2133.26360106256,1902.3928675076,1908.69879507501,1974.61506963396,1994.84929469208,1933.0037670429,1968.2152204027,1990.85899129325,2042.53749782829,2080.19569038467,2168.33319637762,2261.76673260384,2362.9022262854,2483.20796249359,2619.72136960841,2747.43850404048,2917.51555733236,3125.52884870272,3201.28802857176,3339.26990225109,3399.70229437249,3450.03760014955,3443.55325404862,3467.88744782794,3485.02178024574,3521.54206298949,3470.44802371756,3270.03511228554
716,"ZWE","Zimbabwe",3594.92943681182,3705.49309490593,3303.53163023647,3280.40684573762,3529.59241875636,3489.01780358052,3806.96754575695,3871.43405912132,3951.31948113532,3893.93056159774,3756.13948282406,3796.65710708752,3450.18903086252,2857.15233572024,2682.78300044459,2517.67270711743,2414.7675188582,2307.48462426099,1880.80358339408,2082.07533744628,2458.22062578173,2764.33891623022,3170.72652182704,3176.82933020794,3195.76796979947,3198.98212879299,3173.61082862955,3274.6111982423,3341.66541766316,3027.65603782167,2744.69075807126
