"code","iso","country","WTA.raw.1992","WTA.raw.1993","WTA.raw.1994","WTA.raw.1995","WTA.raw.1996","WTA.raw.1997","WTA.raw.1998","WTA.raw.1999","WTA.raw.2000","WTA.raw.2001","WTA.raw.2002","WTA.raw.2003","WTA.raw.2004","WTA.raw.2005","WTA.raw.2006","WTA.raw.2007","WTA.raw.2008","WTA.raw.2009","WTA.raw.2010","WTA.raw.2011","WTA.raw.2012","WTA.raw.2013","WTA.raw.2014","WTA.raw.2015","WTA.raw.2016","WTA.raw.2017","WTA.raw.2018","WTA.raw.2019","WTA.raw.2020"
434,"LBY","Libya",230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581,230.486581
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",309.6950278,309.6950278,309.6389912,308.0608334,307.502277,307.5001472,312.1213429,314.4028967,314.5105307,314.0622652,314.0068589,314.0048268,315.4701962,315.305244,315.5251894,316.8321118,319.2843109,317.5348527,319.1633639,328.3959426,331.3435827,332.8447201,341.0914799,341.0914799,340.2164424,343.2063047,344.9938531,350.0793737,351.030272
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.062426493,0.062426493,0.12473786,0.12473786,0.12473786,0.12473786,0.12473786,0.12473786,0.12473786,0.12473786,0.12473786,0.12473786,0.124738
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",3087.770783,3087.770783,3087.583278,3084.59742,3080.625194,3074.719814,3074.437736,3070.686893,3060.373577,3060.686725,3061.646319,3097.352172,3138.173471,3141.84692,3150.784249,3160.245317,3179.191649,3191.46126,3222.342226,3261.342507,3270.0827,3270.362077,3282.115252,3282.115252,3287.435391,3293.37402,3299.063988,3311.195079,3319.958574
454,"MWI","Malawi",2075.329334,2075.235235,2075.141303,2092.144058,2109.267908,2132.190761,2157.619131,2229.627607,2253.334229,2242.760464,2206.934257,2205.667383,2235.410647,2251.41976,2257.990292,2261.827723,2264.533469,2269.504476,2284.190686,2299.928676,2318.755297,2340.279135,2345.647612,2345.647612,2335.577317,2345.517456,2388.509773,2389.511214,2389.888459
458,"MYS","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,"MLI","Mali",3069.39749,3069.39749,3069.39749,3068.881716,3067.299292,3064.865082,3044.985286,3052.128375,3053.529463,3056.998568,3061.333051,3065.230265,3062.872986,3063.348309,3073.297709,3086.747931,3103.724838,3104.01257,3108.574428,3111.743589,3114.468183,3115.67351,3110.068566,3110.068566,3109.13314,3110.432302,3113.251938,3112.127922,3112.034147
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",1895.050292,1894.212412,1893.002127,1899.885453,1899.792021,1899.143242,1898.867355,1901.562119,1903.334228,1903.334228,1903.334228,1903.241379,1902.776149,1902.776149,1906.867598,1906.867598,1908.447715,1907.239352,1906.9602,1906.867295,1906.867295,1906.867295,1906.308703,1906.215754,1904.914974,1901.596156,1894.972347,1864.300641,1863.373554
480,"MUS","Mauritius",0.818502957,0.818502957,0.818502957,0.818502957,0.818502957,0.818502957,0.818502957,0.818502957,0.818502957,0.727497145,0.636592098,0.636592098,0.636592098,0.545695213,0.454689402,0.454689402,0.363784354,0.272786639,0.272786639,0.272786639,0.272786639,0.272786639,0.272786639,0.272786639,0.272786639,0.272786639,0.272786639,0.272786639,0.272787
484,"MEX","Mexico",1500.287552,1499.094704,1497.816398,1307.579936,1285.928673,1261.759631,1233.494942,1208.881095,1178.431078,1072.630836,977.5410423,858.3297478,786.330448,732.093374,718.0937925,714.7995351,701.1641456,694.1025521,693.9950652,698.9168489,698.9039451,697.0752606,697.8673836,696.9495473,717.6026247,720.5058186,730.6197158,739.0321851,751.266216
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",48.42003871,48.42003871,48.42003871,49.23042776,49.90585423,49.90585423,49.83819774,49.90522202,49.90522202,49.83723981,49.83723981,49.83723981,49.83723981,49.83723981,49.83723981,50.51295612,50.51295612,51.99801318,51.99801318,51.99801318,54.36240355,55.03821421,55.03821421,55.03821421,55.30852028,56.79441321,57.19959088,57.67417933,57.742446
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",3798.972283,3798.972283,3798.71049,3797.809253,3797.418224,3797.084841,3798.457948,3805.201134,3804.757973,3806.064713,3807.207141,3806.873643,3807.772057,3808.086278,3808.148683,3810.7511,3811.22744,3812.171003,3812.61162,3812.423904,3813.49324,3811.678455,3809.686282,3809.686282,3804.50856,3802.303569,3805.952004,3805.797945,3805.607123
499,"MNE","Montenegro",105.5403242,105.5403242,105.5403242,99.16144814,99.08996137,99.08996137,99.08996137,98.87518783,97.94374052,97.94374052,97.94374052,97.65720159,97.08334623,97.72860077,97.72860077,98.37388369,98.66082756,98.73296437,98.73296437,99.01978466,99.3078102,99.3078102,99.3078102,99.3078102,99.37943939,104.9013164,105.8334819,106.9090653,107.554396
504,"MAR","Morocco",1.156596036,1.156596036,1.156596036,1.156596036,1.156596036,1.156596036,1.156596036,1.156596036,1.156596036,1.156596036,1.156596036,1.156596036,1.156596036,1.156596036,1.156596036,1.156596036,1.156596036,1.156596036,1.156596036,1.156596036,1.156596036,1.156596036,1.156596036,1.156596036,1.074475275,1.074475275,1.074475275,1.074475275,1.074475
508,"MOZ","Mozambique",14347.02362,14347.02362,14347.02362,14914.67479,15082.66054,15485.72831,15900.35849,16401.2948,17569.84484,17757.50539,17935.78981,17951.0272,18056.08759,18063.25061,18060.6386,18060.18149,18073.76492,18077.91885,18070.77289,18046.51808,18029.36721,17982.95968,17925.02946,17924.20326,17656.37755,17670.5626,17652.76515,17659.14592,17677.915866
104,"MMR","Myanmar",592.0142542,592.0142542,592.0142542,592.2791837,587.1587336,588.9840928,590.2161493,576.3417844,575.849728,579.7015996,586.3459768,586.3272849,588.32962,589.5731135,592.4320719,597.6710815,604.0850429,617.5502559,621.8634277,621.4889182,623.3447421,622.9137143,627.1999509,627.1999509,632.4008,634.4278796,649.1429121,658.5413387,663.674051
516,"NAM","Namibia",1483.388209,1483.388209,1483.388209,1483.388209,1483.480091,1483.480091,1483.383574,1486.889145,1489.102572,1489.194686,1488.82631,1487.804221,1487.06465,1479.119206,1462.401258,1445.775595,1433.679719,1403.335709,1313.959569,1313.959569,1313.959569,1313.959569,1313.959569,1313.959569,1313.867145,1313.682739,1313.682657,1315.525849,1315.617952
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",22.01975887,22.01975887,22.01975887,22.01975887,22.01975887,22.18809313,22.18809313,22.18809313,22.18809313,22.18809313,22.18809313,22.18809313,22.18809313,22.18809313,22.18809313,22.18809313,22.18809313,22.18809313,22.18809313,22.18809313,22.18809313,22.27224044,22.27224044,22.27224044,22.02025238,22.02025238,22.02025238,22.02025238,21.93553
528,"NLD","Netherlands",665.4069959,664.330391,663.6206804,663.9206296,664.3254978,663.607737,662.593153,655.2190355,654.5010713,655.3571968,652.6609103,649.9521717,647.5351371,647.8741461,648.2957769,648.6756746,645.2532782,644.5884133,644.5572375,643.5448413,643.8494635,643.4962874,637.3629012,637.3629012,631.3040305,630.5949701,628.1797472,622.8105919,622.749995
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",1061.650768,1061.650768,1061.579396,1062.809601,1062.952562,1064.563606,1065.431203,1080.19337,1093.480431,1112.048872,1114.137269,1116.445641,1121.190049,1121.772061,1121.713281,1124.694861,1125.54539,1128.059806,1130.219252,1131.635604,1138.184349,1145.758999,1151.852504,1151.852504,1175.66512,1183.555508,1203.459093,1208.955544,1212.730987
558,"NIC","Nicaragua",308.8867558,308.602306,308.4127996,308.7879932,308.6934975,316.296366,328.5982676,357.693247,368.5753913,372.1373509,374.2041924,373.8291725,373.2597334,373.8218698,374.1058105,375.0461694,375.981775,375.8880768,376.0745733,378.2463875,378.1517441,378.2465667,379.2869721,379.2869721,381.4500528,384.6381518,385.9537276,386.1410407,386.329741
562,"NER","Niger",1735.554735,1735.554735,1735.554735,1736.305009,1736.305009,1736.305009,1737.244252,1737.244252,1737.244252,1752.774329,1768.962187,1907.772215,1907.772215,1907.772215,1907.772215,1907.113181,1907.113181,1907.113181,1907.113181,1907.113181,1907.113181,1907.113181,1907.113181,1907.113181,1906.830802,1906.454302,1902.501338,1893.947408,1893.194463
566,"NGA","Nigeria",3562.049388,3561.953065,3561.856682,3548.97598,3543.455991,3526.347223,3522.326014,3506.238681,3507.542537,3583.283172,3602.322369,3603.078146,3609.880479,3618.102952,3620.087629,3618.961323,3616.129005,3617.074774,3623.480501,3640.376333,3641.500875,3641.300508,3640.616306,3640.423996,3634.647425,3632.161521,3620.204749,3603.231562,3601.977541
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",47.5314086,47.5314086,47.5314086,47.45492479,47.3031958,47.3031958,47.22774237,47.94827869,48.89709454,49.33895568,49.26313191,48.96617638,49.77352979,49.84594475,50.44705348,52.22416282,56.37377918,55.84868565,56.72545338,57.68382229,58.54993546,55.3139516,55.46289404,61.12878274,55.75743871,55.75611557,58.11103207,65.85266364,82.018919
807,"MKD","North Macedonia",10.63002858,10.63002858,10.63002858,10.63002858,10.63002858,11.1404193,11.57500397,15.94883183,16.96317411,18.56473314,19.28963965,19.28963965,19.50840882,19.29155631,19.29155631,19.29155631,19.36486146,19.29253659,19.36540955,19.36540955,19.36540955,19.36540955,18.78106849,18.78106849,18.48920449,18.48920449,18.92514453,18.92514453,18.925145
578,"NOR","Norway",32816.52453,32812.85539,32808.57304,32470.48328,32307.39351,32014.78232,31946.09204,29032.62282,28676.4578,28452.14675,28333.13501,28290.23043,28171.71957,28165.03192,28088.75326,27893.99572,27431.74071,26839.95191,26849.29905,26973.80652,27014.85684,26983.16913,26631.08795,26634.17967,26640.68868,26625.54397,26829.77777,27131.84351,27135.464808
512,"OMN","Oman",31.12015686,31.12015686,31.12015686,31.7544035,32.02640004,32.02640004,32.02640004,32.66154261,33.84114978,33.75236508,33.75236508,33.75236508,33.4864399,33.4864399,33.4864399,33.30881588,33.30881588,33.21998032,33.21998032,33.21998032,33.21998032,33.21998032,32.78498819,32.52398545,32.52398545,32.52398545,32.52398545,32.43573516,32.435735
586,"PAK","Pakistan",5643.743998,5643.567704,5643.567704,5677.919492,5759.816052,5781.311965,5833.318973,5882.947109,5974.546084,6009.927224,6030.268767,6030.038309,6029.024544,6029.208153,6051.494196,6062.557279,6126.030041,6134.560343,6136.705121,6119.128829,6139.228612,6139.583531,6136.89009,6136.546451,6134.95927,6134.02343,6127.828954,6135.845263,6136.908462
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,"PAN","Panama",86.94167316,86.55869297,86.36719736,84.35657037,83.97355426,83.39930806,83.01732959,83.78560575,83.97780304,84.64978896,84.74573151,84.84187934,85.60967453,85.89714249,83.02487948,79.19538669,79.77106254,77.76101617,76.41980343,74.88762352,74.69622899,73.44894085,73.16108529,72.87346128,73.63967714,73.44818815,73.44818815,73.44862273,76.421667
598,"PNG","Papua New Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600,"PRY","Paraguay",29601.27522,29601.27522,29601.27522,29604.51407,29582.3625,29524.13136,29569.35858,29624.25608,30310.83371,30871.53917,31023.13245,31207.58915,30624.95602,30596.40052,30617.33753,30722.15451,30929.00662,31079.15812,31192.34912,31269.82651,31323.52498,31329.05919,31308.73452,31308.64803,31106.05194,31078.59537,31066.13882,31079.78882,31078.416914
604,"PER","Peru",2230.868089,2386.587178,2386.587178,2450.326755,2489.849337,2521.798043,2564.021258,2750.801102,2771.123909,2762.688839,2771.36355,2767.934486,3912.25616,3930.861137,3920.137005,3903.143971,3915.653602,3914.465315,3922.844443,3922.346671,3924.454683,3920.493952,3934.170651,3934.170651,3960.258597,3967.514364,4033.99653,4037.329084,4037.049924
608,"PHL","Philippines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,"POL","Poland",929.6910073,929.6910073,929.6910073,930.0506951,927.1726944,925.7844885,925.6258518,923.140545,920.9446831,921.2399345,922.7277024,923.6130073,925.4842209,926.8713031,929.2983579,933.9219481,937.4122112,938.8058558,940.0169229,941.3445117,941.4743728,941.1210292,938.5314417,938.5314417,917.3789057,917.9426068,921.8819107,922.6798702,925.258764
620,"PRT","Portugal",129.2837987,129.1345446,129.0609849,128.9164531,129.2270753,129.3725852,129.4450736,133.9236244,134.0045316,133.8546662,134.0889581,133.7849373,133.700998,133.6256555,133.7777791,133.4029802,134.4463227,134.3727782,134.5951235,134.3657185,134.3657185,135.1709607,135.2953304,135.2182556,135.1456653,134.8478202,134.3224118,134.1716507,134.094528
634,"QAT","Qatar",0.175236966,0.175236966,0.175236966,0.175236966,0.175236966,0.175236966,0.175236966,0.175236966,0.175236966,0.175236966,0.175236966,0.175236966,0.175236966,0.175236966,0.175236966,0.175236966,0.175236966,0.175236966,0.175236966,0.087615467,0.087615467,0.087615467,0.087615467,0.087615467,0.087615467,0.087615467,0.087615468,0.087615467,0
178,"COG","Republic of Congo",1001.435854,1001.435854,1001.435854,949.6874076,943.3955518,936.908271,934.9719662,933.5268785,918.7095845,855.9066422,846.0198131,844.7565251,844.3681599,845.435492,847.1784378,849.9906832,847.1799099,835.7480583,836.6232098,825.6731162,830.3241807,829.9370059,832.5563836,832.5563836,848.1615588,850.2923465,849.4201527,850.1943623,851.161148
642,"ROU","Romania",2852.01435,2851.878248,2851.672454,2851.886731,2828.961625,2822.466744,2818.157012,2789.944551,2783.020817,2794.14274,2799.79419,2798.008718,2794.504383,2803.999852,2811.256796,2822.413131,2837.819361,2844.874148,2855.68069,2856.229442,2856.976121,2856.970574,2856.468564,2856.265354,2857.851745,2853.955167,2855.321616,2855.30408,2858.793808
643,"RUS","Russia",885857.2562,885843.6505,885830.2728,876864.9258,874945.7626,874379.679,874328.6335,865357.7477,858815.8194,850689.4018,845801.6253,841673.5649,830332.6819,829838.2096,828683.8096,823584.1686,821070.9117,818277.2433,821284.9677,821789.5389,822810.5174,822284.1015,819026.8698,819716.599,817494.1183,819480.7646,834055,851011.0001,852377.75191
646,"RWA","Rwanda",821.1697357,821.1697357,821.1697357,821.9448139,823.3977935,823.4946456,823.4947192,833.8599258,832.890787,831.1479427,825.6271937,822.2376858,821.559547,822.6250286,827.5660235,824.757521,824.9512941,824.2732925,824.6606192,824.7574249,823.6914766,823.6914766,823.3039893,823.3039893,813.6174628,812.5519638,811.0988594,810.3239387,810.323939
652,"BLM","Saint Barthelemy",0.36897106,0.36897106,0.36897106,0.36897106,0.36897106,0.36897106,0.36897106,0.36897106,0.36897106,0.36897106,0.36897106,0.36897106,0.36897106,0.36897106,0.36897106,0.36897106,0.36897106,0.36897106,0.36897106,0.36897106,0.36897106,0.276729018,0.18448553,0.18448553,0.18448553,0.18448553,0.18448553,0.18448553,0.184486
659,"KNA","Saint Kitts and Nevis",2.777005805,2.777005805,2.777005805,2.777005805,2.777005805,2.777005805,2.777005805,2.777005805,2.68444837,2.68444837,2.68444837,2.68444837,2.68444837,2.22194278,2.129389535,1.94428584,1.851732595,1.759176556,1.574070066,1.481516821,1.481516821,1.388962179,1.203869674,1.203869674,1.203869674,1.203869674,1.203869674,1.111331812,1.111332
662,"LCA","Saint Lucia",0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194442,0.282194
670,"VCT","Saint Vincent and the Grenadines",0.188722679,0.188722679,0.188722679,0.188722679,0.188722679,0.188722679,0.188722679,0.188722679,0.188722679,0.188722679,0.188722679,0.188722679,0.188722679,0.188722679,0.188722679,0.188722679,0.188722679,0.188722679,0.188722679,0.188722679,0.188722679,0.188722679,0.188722679,0.094361878,0.094361878,0.094361878,0.094361878,0.094361878,0.094362
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290807782,0.290808
682,"SAU","Saudi Arabia",89.04887772,89.04887772,89.04887772,89.04887772,89.22677066,89.22677066,89.22677066,89.22677066,89.13874338,89.05213782,89.05213782,89.05213782,89.41581999,89.41581999,89.41581999,89.41581999,89.41581999,89.41581999,89.59766921,89.59766921,89.59766921,89.59766921,89.59766921,89.59766921,89.59766921,89.59766921,89.59766921,89.59766921,89.597669
686,"SEN","Senegal",3743.930155,3743.366895,3743.08623,3749.250504,3751.667775,3759.019304,3763.05068,3766.213466,3768.295931,3768.014551,3768.667211,3768.763335,3768.674158,3768.677397,3769.055859,3770.85237,3768.702581,3769.377233,3763.767182,3764.526385,3763.495701,3763.121474,3757.256056,3757.068964,3758.987178,3757.774663,3754.039916,3707.877479,3707.127405
688,"SRB","Serbia",113.7079722,113.7079722,113.7079722,112.5456768,112.4088726,111.5180285,111.3815024,108.5157053,108.5157053,107.9005144,107.9005144,107.8322447,107.9028108,108.2461223,108.3148344,108.5214109,109.1405946,108.8677225,109.0740277,109.2793687,109.2793687,109.348094,109.2126112,109.2126112,111.1386022,112.0270208,114.6759768,116.6559559,119.318428
690,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,"SLE","Sierra Leone",329.9181793,329.9181793,329.9181793,319.7303639,304.840263,285.2374431,276.3044496,258.7532658,212.7321473,203.1252259,199.7606515,196.1175777,175.6510773,176.132044,175.2700269,172.0159609,168.1871389,168.1925552,168.5770879,168.9612395,169.4412546,170.7857742,176.8394922,176.8394922,179.8181809,180.2981017,180.3941594,181.9320122,181.933317
702,"SGP","Singapore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,"SXM","Sint Maarten",5.437898942,5.437898942,5.437898942,5.437898942,5.437898942,5.437898942,5.437898942,5.253554055,4.977042546,4.331898043,4.331898043,4.331898043,4.331898043,4.331898043,4.331898043,4.331898043,4.239724145,4.239724145,4.239724145,4.239724145,4.239724145,3.502399934,2.857220496,2.857220496,2.857220496,2.857220496,2.857220496,2.857220496,2.85722
703,"SVK","Slovakia",13.91238603,13.91238603,13.91238603,13.78233523,13.58731828,13.3923641,13.45608952,13.45608952,13.45608952,13.3911513,13.3911513,13.32634229,13.32634229,14.15081622,14.97524098,15.22896838,16.87791701,17.32190176,17.44966128,18.08342696,18.08342696,18.08342696,18.90821421,18.90821421,20.04969784,19.9863202,20.30430419,20.23973366,21.257598
705,"SVN","Slovenia",16.1733469,16.1733469,16.1733469,16.1733469,16.1733469,16.1733469,16.1733469,15.97271567,15.83934076,15.70563197,15.70535629,15.7727464,15.97416977,15.97416977,16.98848195,16.98848195,16.92159353,17.66234314,17.66234314,17.86241574,17.99670253,18.12972913,18.80329647,18.80329647,19.40725245,19.87531828,21.20954955,21.74345744,22.345721
90,"SLB","Solomon Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
